ORF_ID	ORF_length	start	end	Contig_Name	Contig_length	strand	ec	taxonomy	product
L1_133_8	1265	8464	9729	L1_133	27212	-		Sphingobacteriales (200666)	CAAX prenyl protease 1, putative
L1_133_9	875	9772	10647	L1_133	27212	-	3.5.1.53	Bacteroidetes (976)	N-carbamoylputrescine amidase (3.5.1.53)
L1_133_10	941	10623	11564	L1_133	27212	-	2.5.1.74	Chlorobiaceae (191412)	1,4-dihydroxy-2-naphthoate polyprenyltransferase (EC 2.5.1.74)
L1_133_11	1061	11557	12618	L1_133	27212	-	1.18.1.2	Chlorobium ferrooxidans (84205)	Ferredoxin--NADP reductase OS Chlorobium tepidum GN CT1512 PE 1 SV # UNIPROT Q8KCB2 1.18.1.2-RXN 1.18.1.2
L1_133_12	350	12634	12984	L1_133	27212	-		Chlorobium/Pelodictyon group (274493)	FIG00496143:
L1_133_13	755	13114	13869	L1_133	27212	+		Bacteria (2)	Imidazole glycerol phosphate synthase cyclase subunit (EC 4.1.3.-)
L1_133_14	533	14117	14650	L1_133	27212	+		Pelodictyon phaeoclathratiforme (34090)	hypothetical protein
L1_133_15	668	14665	15333	L1_133	27212	+		Cyclobacteriaceae (563798)	two component transcriptional regulator, winged helix family
L1_133_16	1574	15349	16923	L1_133	27212	+		Chlorobium ferrooxidans (84205)	Sensor protein basS/pmrB (EC 2.7.3.-)
L1_133_17	578	16940	17518	L1_133	27212	+		Chlorobium ferrooxidans (84205)	FIG00498964:
L1_133_18	461	17550	18011	L1_133	27212	-		root (1)	hypothetical protein
L1_133_19	923	18015	18938	L1_133	27212	+		Chlorobium ferrooxidans (84205)	ubiquinol cytochrome C oxidoreductase, C1 subunit
L1_133_20	167	18931	19098	L1_133	27212	+		root (1)	hypothetical protein
L1_133_21	1610	19149	20759	L1_133	27212	-		Chlorobium ferrooxidans (84205)	Trypsin-like serine protease
L1_133_22	224	21058	21282	L1_133	27212	-		root (1)	hypothetical protein
L1_133_23	836	21282	22118	L1_133	27212	-		Bacteroidetes (976)	hypothetical protein
L1_133_24	671	22115	22786	L1_133	27212	-		Pelodictyon phaeoclathratiforme (34090)	hypothetical protein
L1_133_25	953	23060	24013	L1_133	27212	-		Bacteroidetes (976)	HipA protein
L1_133_26	323	24017	24340	L1_133	27212	-		Bacteroidetes (976)	hipA N-terminal domain protein
L1_133_27	212	24344	24556	L1_133	27212	-		Bacteroidetes (976)	putative transcriptional regulator, XRE family
L1_133_28	947	24904	25851	L1_133	27212	-		root (1)	hypothetical protein
L1_133_29	212	25917	26129	L1_133	27212	+		root (1)	hypothetical protein
L1_133_30	275	26277	26552	L1_133	27212	-		Bacteria (2)	transcriptional regulator, XRE family
L1_133_31	353	26545	26898	L1_133	27212	-		Bacteria (2)	FIG00498552:
L1_127_0	1442	3	1445	L1_127	133191	-		Chlorobium ferrooxidans (84205)	RTX toxin, putative
L1_127_1	692	2176	2868	L1_127	133191	-		Pelodictyon phaeoclathratiforme (34090)	FIG00496299:
L1_127_2	2024	3039	5063	L1_127	133191	+	2.2.1.1	Firmicutes (1239)	Transketolase 2 OS Pasteurella multocida GN tktB PE 3 SV 1 # UNIPROT P57958 1TRANSKETO-RXN PMUL272843:PM1638-MONOMER 2.2.1.1
L1_127_3	818	5060	5878	L1_127	133191	+	3.1.1.31	Chlorobium ferrooxidans (84205)	6-phosphogluconolactonase (EC 3.1.1.31), eukaryotic type
L1_127_4	1484	5869	7353	L1_127	133191	-	1.1.1.49	Chlorobium ferrooxidans (84205)	Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)
L1_127_5	899	7316	8215	L1_127	133191	-	1.1.1.44	Bacillus cereus group (86661)	6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)
L1_127_6	2999	8248	11247	L1_127	133191	-		Chlorobium ferrooxidans (84205)	FIG00497079:
L1_127_7	1142	11395	12537	L1_127	133191	-		Chlorobium ferrooxidans (84205)	Glycosyl transferase, group 1
L1_127_8	470	12672	13142	L1_127	133191	-		Bacteria (2)	Uncharacterized protein Mlr1045
L1_127_9	548	13389	13937	L1_127	133191	-		Chlorobium ferrooxidans (84205)	outer surface protein, putative
L1_127_10	761	14026	14787	L1_127	133191	-		Chlorobium/Pelodictyon group (274493)	SERINE PROTEASE (EC 3.4.21.-)
L1_127_11	1376	14849	16225	L1_127	133191	-	1.2.1.3	Alteromonadaceae (72275)	Aldehyde dehydrogenase (EC 1.2.1.3)
L1_127_12	755	16420	17175	L1_127	133191	+		Gammaproteobacteria (1236)	Integral membrane protein TerC
L1_127_13	2423	17307	19730	L1_127	133191	+	3.4.21.53	Rhodospirillaceae (41295)	ATP-dependent protease La (EC 3.4.21.53) Type II
L1_127_14	854	19749	20603	L1_127	133191	+		Chlorobium ferrooxidans (84205)	UspA domain protein
L1_127_15	878	20773	21651	L1_127	133191	+		Bacteria (2)	DNA methyltransferase SptAIM protects against PvuII endonuclease
L1_127_16	353	21994	22347	L1_127	133191	+		Bacteria (2)	conserved hypothetical cytosolic protein
L1_127_17	800	22420	23220	L1_127	133191	-		Chlorobium ferrooxidans (84205)	tRNA/rRNA methyltransferase (SpoU)
L1_127_18	809	23217	24026	L1_127	133191	-		Chlorobium ferrooxidans (84205)	FIG00496372:
L1_127_19	1196	24149	25345	L1_127	133191	-		Chlorobium ferrooxidans (84205)	TPR repeat
L1_127_20	833	25657	26490	L1_127	133191	-		Euryarchaeota (28890)	Peptidase C14, caspase catalytic subunit p20
L1_127_21	371	26874	27245	L1_127	133191	-		Chlorobium ferrooxidans (84205)	hypothetical protein
L1_127_22	146	27645	27791	L1_127	133191	-		root (1)	hypothetical protein
L1_127_23	575	28051	28626	L1_127	133191	-		Monera	Iron-sulfur flavoprotein
L1_127_24	200	28627	28827	L1_127	133191	-		Methylococcaceae (403)	hypothetical protein
L1_127_25	425	28920	29345	L1_127	133191	-		Proteobacteria (1224)	MULTISPECIES: twitching motility protein PilT
L1_127_26	275	29336	29611	L1_127	133191	-		Pelodictyon luteolum (1100)	prevent-host-death protein
L1_127_27	665	29930	30595	L1_127	133191	-		root (1)	hypothetical protein
L1_127_28	182	30921	31103	L1_127	133191	+		Bacteria (2)	MULTISPECIES:
L1_127_29	575	31128	31703	L1_127	133191	+		Chlorobium ferrooxidans (84205)	hypothetical protein
L1_127_30	281	31716	31997	L1_127	133191	-		Chlorobium ferrooxidans (84205)	FIG00912907:
L1_127_31	1145	32110	33255	L1_127	133191	-	2.4.1.182	Chlorobium ferrooxidans (84205)	Lipid-A-disaccharide synthase (EC 2.4.1.182)
L1_127_32	1382	33422	34804	L1_127	133191	+	5.4.2.8	Chlorobium ferrooxidans (84205)	Phosphomannomutase (EC 5.4.2.8) / Phosphoglucomutase 5.4.2.2)
L1_127_33	608	34980	35588	L1_127	133191	+		Chlorobium ferrooxidans (84205)	RNA polymerase, sigma-24 subunit, ECF subfamily
L1_127_34	404	35639	36043	L1_127	133191	+		Pelodictyon phaeoclathratiforme (34090)	FIG00912881:
L1_127_35	623	36097	36720	L1_127	133191	+		Chlorobium ferrooxidans (84205)	hypothetical protein
L1_127_36	545	36791	37336	L1_127	133191	+		Chlorobium ferrooxidans (84205)	FIG00496747:
L1_127_37	1511	37339	38850	L1_127	133191	-		Pelodictyon phaeoclathratiforme (34090)	Polysaccharide biosynthesis protein
L1_127_38	344	38873	39217	L1_127	133191	-		Pelodictyon phaeoclathratiforme (34090)	FIG00495660:
L1_127_39	980	39341	40321	L1_127	133191	+	5.3.1.13	Proteobacteria (1224)	Arabinose 5-phosphate isomerase OS Escherichia coli (strain K12) GN kdsD PE 1 SV # UNIPROT P45395 DARAB5PISOM-RXN MetaCyc:G7662-MONOMER 5.3.1.13
L1_127_40	899	40458	41357	L1_127	133191	-	6.2.1.9	Bacteria (2)	Malate--CoA ligase subunit alpha OS Methylobacterium extorquens (strain ATCC 14718 / DSM 1338 AM1) GN mtkB PE 3 SV 2 # UNIPROT P53595 MALATE--COA-LIGASE-RXN MetaCyc:MONOMER-4227 6.2.1.9
L1_127_41	1424	41407	42831	L1_127	133191	-	6.3.5.7	Bacteria (2)	Glutamyl-tRNA(Gln) amidotransferase subunit A OS Halomonas elongata (strain ATCC 33173 / DSM 2581 NBRC 15536 NCIMB 2198 1H9) GN gatA PE 3 SV 1 # UNIPROT E1V9F8 6.3.5.7-RXN 6.3.5.7
L1_127_42	848	43054	43902	L1_127	133191	+	2.5.1.31	Bacteroidetes (976)	Undecaprenyl pyrophosphate synthase OS Geobacter sulfurreducens GN uppS PE 3 SV 1 # UNIPROT P60482 RXN-8999 2.5.1.31
L1_127_43	2489	43926	46415	L1_127	133191	+		Pelodictyon phaeoclathratiforme (34090)	Outer membrane protein assembly factor YaeT precursor
L1_127_44	506	46529	47035	L1_127	133191	+		Chlorobium/Pelodictyon group (274493)	Tia invasion determinant-related protein precursor
L1_127_45	593	47103	47696	L1_127	133191	-		Bacteroidetes (976)	FIG00654365:
L1_127_46	986	47777	48763	L1_127	133191	-		Chlorobium ferrooxidans (84205)	Electron transfer flavoprotein, alpha subunit
L1_127_47	755	48776	49531	L1_127	133191	-		Chlorobiaceae (191412)	Electron transfer flavoprotein, beta subunit
L1_127_48	1289	50139	51428	L1_127	133191	-		Bacteria (2)	Transcription termination factor Rho
L1_127_49	1268	51750	53018	L1_127	133191	-	6.3.2.12	Chlorobium ferrooxidans (84205)	Dihydrofolate synthase (EC 6.3.2.12) @ Folylpolyglutamate 6.3.2.17)
L1_127_50	602	53028	53630	L1_127	133191	-		Chlorobium ferrooxidans (84205)	Holliday junction DNA helicase RuvA
L1_127_51	275	53749	54024	L1_127	133191	-		Chlorobium/Pelodictyon group (274493)	SSU ribosomal protein S20p
L1_127_52	1412	54282	55694	L1_127	133191	+	5.4.2.8	Bacteroidetes (976)	Phosphomannomutase (EC 5.4.2.8) / Phosphoglucosamine mutase 5.4.2.10)
L1_127_53	1820	55738	57558	L1_127	133191	+		Bacteroidetes (976)	ABC transporter, transmembrane region:ABC transporter related
L1_127_54	1268	57787	59055	L1_127	133191	-		Chlorobium ferrooxidans (84205)	Lipoprotein releasing system transmembrane protein lolC
L1_127_55	1073	59239	60312	L1_127	133191	+	5.3.3.2	Chlorobium ferrooxidans (84205)	Isopentenyl-diphosphate delta-isomerase OS Chlorobium phaeobacteroides (strain DSM 266) GN fni PE 3 SV 1 # UNIPROT A1BDG7 IPPISOM-RXN 5.3.3.2
L1_127_56	1013	60309	61322	L1_127	133191	+	2.5.1.90	Chlorobium ferrooxidans (84205)	Octaprenyl diphosphate synthase (EC 2.5.1.90) / Dimethylallyltransferase 2.5.1.1) (2E,6E)-farnesyl 2.5.1.10) Geranylgeranyl 2.5.1.29)
L1_127_57	1127	61353	62480	L1_127	133191	+		Chlorobium ferrooxidans (84205)	Rossmann fold nucleotide-binding protein Smf possibly involved DNA uptake
L1_127_58	206	62397	62603	L1_127	133191	-		root (1)	hypothetical protein
L1_127_59	500	62769	63269	L1_127	133191	+		Chlorobium ferrooxidans (84205)	Outer membrane protein H precursor
L1_127_60	551	63279	63830	L1_127	133191	+		Pelodictyon phaeoclathratiforme (34090)	FIG00946646:
L1_127_61	386	63847	64233	L1_127	133191	+	4.1.1.11	Bacteria (2)	Aspartate 1-decarboxylase OS Coprothermobacter proteolyticus (strain ATCC 35245 / DSM 5265 BT) GN panD PE 3 SV 1 # UNIPROT B5Y862 ASPDECARBOX-RXN 4.1.1.11
L1_127_62	740	64265	65005	L1_127	133191	+	2.3.1.157	Bacteria (2)	Bifunctional protein glmU OS Streptomyces griseus subsp. (strain JCM 4626 / NBRC 13350) GN PE 3 SV 1 # UNIPROT B1VUI7 NAG1P-URIDYLTRANS-RXN 2.3.1.157 2.7.7.23
L1_127_63	494	65157	65651	L1_127	133191	-		Chlorobium ferrooxidans (84205)	glutathione S-transferase, fosfomycin resistance protein, putative
L1_127_64	353	65632	65985	L1_127	133191	-		Chlorobium/Pelodictyon group (274493)	FIG00495784:
L1_127_65	578	66005	66583	L1_127	133191	-	2.7.4.8	Bacteria (2)	Guanylate kinase OS Clostridium perfringens (strain ATCC 13124 / NCTC 8237 Type A) GN gmk PE 3 SV 1 # UNIPROT Q0TPK6 GUANYL-KIN-RXN 2.7.4.8
L1_127_66	887	66588	67475	L1_127	133191	-		Pelodictyon (1099)	Protein YicC
L1_127_67	269	67566	67835	L1_127	133191	-		Bacteria (2)	SSU ribosomal protein S15p (S13e)
L1_127_68	965	67881	68846	L1_127	133191	-	2.7.1.26	Chlorobium ferrooxidans (84205)	Riboflavin kinase (EC 2.7.1.26) / FMN adenylyltransferase 2.7.7.2)
L1_127_69	722	68864	69586	L1_127	133191	-	4.2.1.70	Chlorobium ferrooxidans (84205)	tRNA pseudouridine synthase B (EC 4.2.1.70) ## Psi55
L1_127_70	365	69608	69973	L1_127	133191	-		Chlorobium/Pelodictyon group (274493)	Ribosome-binding factor A
L1_127_71	2705	69992	72697	L1_127	133191	-		Bacteroidetes (976)	Translation initiation factor 2
L1_127_72	1550	72763	74313	L1_127	133191	-		Chlorobiaceae (191412)	Transcription termination protein NusA
L1_127_73	521	74427	74948	L1_127	133191	-		Pelodictyon phaeoclathratiforme (34090)	COG0779: clustered transcription termination protein NusA
L1_127_74	209	75073	75282	L1_127	133191	-		root (1)	FIG00497798:
L1_127_75	254	75389	75643	L1_127	133191	-		Pelodictyon phaeoclathratiforme (34090)	glutaredoxin 2
L1_127_76	1289	75640	76929	L1_127	133191	-	6.1.1.21	Bacteria (2)	Histidyl-tRNA synthetase OS Synechocystis sp. (strain ATCC 27184 / PCC 6803 N-1) GN hisS PE 3 SV 1 # UNIPROT Q55653 HISTIDINE--TRNA-LIGASE-RXN SSP1148:SLR0357-MONOMER 6.1.1.21
L1_127_77	470	77032	77502	L1_127	133191	-	2.7.1.69	Chlorobium ferrooxidans (84205)	PTS system, fructose-specific IIA component / IIB (EC 2.7.1.69) IIC
L1_127_78	821	77628	78449	L1_127	133191	-	2.7.7.41	Chlorobium/Pelodictyon group (274493)	Phosphatidate cytidylyltransferase (EC 2.7.7.41)
L1_127_79	971	78460	79431	L1_127	133191	-		Chlorobium ferrooxidans (84205)	Abortive infection protein
L1_127_80	212	79442	79654	L1_127	133191	-		root (1)	hypothetical protein
L1_127_81	1079	79689	80768	L1_127	133191	+		Chlorobium ferrooxidans (84205)	Glycosyl transferase, group 1
L1_127_82	1049	80786	81835	L1_127	133191	+		Chlorobium ferrooxidans (84205)	glycosyl transferase family 9
L1_127_83	977	81924	82901	L1_127	133191	+		Chlorobium ferrooxidans (84205)	glycosyltransferase family 47
L1_127_84	980	82913	83893	L1_127	133191	-		Chlorobium ferrooxidans (84205)	ADP-heptose--lipooligosaccharide heptosyltransferase II (EC 2.4.1.-)
L1_127_85	869	83951	84820	L1_127	133191	-		Chlorobium ferrooxidans (84205)	FIG00496537:
L1_127_86	812	84823	85635	L1_127	133191	-		Chlorobium ferrooxidans (84205)	Putative two-domain glycosyltransferase
L1_127_87	758	85607	86365	L1_127	133191	-		Chlorobium ferrooxidans (84205)	Putative two-domain glycosyltransferase
L1_127_88	1094	86344	87438	L1_127	133191	-		Chlorobium ferrooxidans (84205)	Lipopolysaccharide heptosyltransferase III (EC 2.4.1.-)
L1_127_89	827	87509	88336	L1_127	133191	-		Chlorobium ferrooxidans (84205)	glycosyl transferase, family 2
L1_127_90	1925	88397	90322	L1_127	133191	-		Chlorobium ferrooxidans (84205)	Lipid A export ATP-binding/permease protein MsbA
L1_127_91	905	90414	91319	L1_127	133191	-		Chlorobium/Pelodictyon group (274493)	Lipid A biosynthesis lauroyl acyltransferase (EC 2.3.1.-)
L1_127_92	512	91437	91949	L1_127	133191	+		Chlorobium ferrooxidans (84205)	ADP-heptose synthase (EC 2.7.-.-) / D-glycero-beta-D-manno-heptose 7-phosphate kinase
L1_127_93	4535	91936	96471	L1_127	133191	+		Chlorobium ferrooxidans (84205)	FIG00498638:
L1_127_94	1247	96536	97783	L1_127	133191	+	4.1.1.36	Chlorobium ferrooxidans (84205)	Phosphopantothenoylcysteine decarboxylase (EC 4.1.1.36) / synthetase 6.3.2.5)
L1_127_95	656	97788	98444	L1_127	133191	+		Chlorobaculum tepidum (1097)	Uracil-DNA glycosylase, family 4
L1_127_96	1526	98441	99967	L1_127	133191	+		Bacteroidetes (976)	Replicative DNA helicase (EC 3.6.1.-)
L1_127_97	1805	99977	101782	L1_127	133191	+	2.7.3.9	Pelodictyon phaeoclathratiforme (34090)	Phosphoenolpyruvate-protein phosphotransferase PTS system (EC 2.7.3.9)
L1_127_98	2108	101801	103909	L1_127	133191	-	5.2.1.8	Chlorobium ferrooxidans (84205)	Survival protein SurA precursor (Peptidyl-prolyl cis-trans isomerase SurA) (EC 5.2.1.8)
L1_127_99	659	103956	104615	L1_127	133191	-	2.1.1.77	Chlorobium ferrooxidans (84205)	Protein-L-isoaspartate O-methyltransferase (EC 2.1.1.77)
L1_127_100	608	104758	105366	L1_127	133191	+		Chlorobium ferrooxidans (84205)	FIG00496604:
L1_127_101	872	105418	106290	L1_127	133191	-		Thauera (33057)	hypothetical protein
L1_127_102	953	106415	107368	L1_127	133191	-		Bacteroidetes (976)	Signal recognition particle receptor protein FtsY ( alpha subunit) (TC 3.A.5.1.1)
L1_127_103	1067	107478	108545	L1_127	133191	+	2.7.4.16	Chlorobiaceae (191412)	Thiamine-monophosphate kinase (EC 2.7.4.16)
L1_127_104	368	108869	109237	L1_127	133191	+	4.2.1.20	Proteobacteria (1224)	Tryptophan synthase beta chain like (EC 4.2.1.20)
L1_127_105	935	109307	110242	L1_127	133191	+	4.2.1.20	Bacteria (2)	Tryptophan synthase beta chain like (EC 4.2.1.20)
L1_127_106	2579	110307	112886	L1_127	133191	-		Bacteroidetes (976)	ATP-dependent Clp protease ATP-binding subunit ClpA
L1_127_107	470	113018	113488	L1_127	133191	+		Chlorobium/Pelodictyon group (274493)	FIG00495621:
L1_127_108	818	113499	114317	L1_127	133191	-	4.2.1.46	Bacteria (2)	dTDP-glucose 4,6-dehydratase( EC:4.2.1.46 )
L1_127_109	320	114333	114653	L1_127	133191	-		Chlorobiaceae (191412)	C-type cytochrome, putative
L1_127_110	221	114763	114984	L1_127	133191	-		Chlorobium ferrooxidans (84205)	FIG00495551:
L1_127_111	1451	115029	116480	L1_127	133191	-	2.7.1.30	Bacteria (2)	Glycerol kinase OS Leptospira biflexa serovar Patoc (strain 1 / Ames) GN glpK PE 3 SV # UNIPROT B0SG67 GLYCEROL-KIN-RXN 2.7.1.30
L1_127_112	464	116662	117126	L1_127	133191	-		Chlorobium ferrooxidans (84205)	FIG00913224:
L1_127_113	1412	117376	118788	L1_127	133191	+		Chlorobium (1091)	Predicted ATPase (AAA+ superfamily)
L1_127_114	800	118951	119751	L1_127	133191	+	2.1.1.144	Chlorobium ferrooxidans (84205)	Trans-aconitate 2-methyltransferase (EC 2.1.1.144)
L1_127_115	332	119770	120102	L1_127	133191	+		root (1)	hypothetical protein
L1_127_116	374	120804	121178	L1_127	133191	-		Bacteroidetes (976)	Abortive infection bacteriophage resistance protein
L1_127_117	719	121429	122148	L1_127	133191	-		Chlorobium ferrooxidans (84205)	hypothetical protein
L1_127_118	752	122330	123082	L1_127	133191	-		Pelodictyon phaeoclathratiforme (34090)	Domain often clustered or fused uracil-DNA glycosylase
L1_127_119	1256	123075	124331	L1_127	133191	-		Bacteria (2)	Biotin synthase related domain containing protein
L1_127_120	884	124369	125253	L1_127	133191	-		Chlorobium ferrooxidans (84205)	Lycopene beta cyclase (EC 1.14.-.-)
L1_127_121	437	125411	125848	L1_127	133191	-		Chlorobium ferrooxidans (84205)	Lycopene beta cyclase (EC 1.14.-.-)
L1_127_122	479	125947	126426	L1_127	133191	-		Chlorobium ferrooxidans (84205)	transcription activator, effector binding
L1_127_123	770	126916	127686	L1_127	133191	-		Bacteria (2)	DedA protein
L1_127_124	902	127765	128667	L1_127	133191	+		Chlorobium ferrooxidans (84205)	Possible alpha/beta hydrolase superfamily, slr1916 homolog
L1_127_125	2309	128739	131048	L1_127	133191	+	2.4.1.129	Chlorobium ferrooxidans (84205)	Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) 3.4.-.-)
L1_127_126	1541	131083	132624	L1_127	133191	+	6.3.5.2	Bacteria (2)	GMP synthase OS Bacteroides vulgatus (strain ATCC 8482 / DSM 1447 NCTC 11154) GN guaA PE 3 SV 1 # UNIPROT A6L686 GMP-SYN-GLUT-RXN 6.3.5.2
L1_127_127	245	132727	132972	L1_127	133191	+		Chlorobium ferrooxidans (84205)	outer surface protein, putative
L1_127_128	146	133045	133191	L1_127	133191	+		root (1)	hypothetical protein
L1_127_tRNA	82	49751	49670	L1_127	133191	-		root (1)	tRNA-Leu
L1_126_0	635	3	638	L1_126	11283	-		Chlorobium ferrooxidans (84205)	Phosphate transport system regulatory protein PhoU
L1_126_1	860	657	1517	L1_126	11283	-		Firmicutes (1239)	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)
L1_126_2	1346	1525	2871	L1_126	11283	-		Chlorobiaceae (191412)	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)
L1_126_3	1211	2920	4131	L1_126	11283	-		Chlorobium/Pelodictyon group (274493)	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)
L1_126_4	1070	4446	5516	L1_126	11283	+		Chlorobium ferrooxidans (84205)	no significant homology.
L1_126_5	1493	5603	7096	L1_126	11283	-		Chlorobium ferrooxidans (84205)	FIG00495927:
L1_126_6	830	7229	8059	L1_126	11283	+	2.3.1.51	Chlorobium ferrooxidans (84205)	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)
L1_126_7	662	8047	8709	L1_126	11283	+		Chlorobium ferrooxidans (84205)	GCN5-related N-acetyltransferase
L1_126_8	260	8783	9043	L1_126	11283	+		Chlorobium/Pelodictyon group (274493)	FIG00497256:
L1_126_9	1121	9179	10300	L1_126	11283	+		Chlorobium ferrooxidans (84205)	Outer membrane receptor ferric coprogen ferric-rhodotorulic acid
L1_126_10	818	10443	11261	L1_126	11283	+		Chlorobium/Pelodictyon group (274493)	Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)
L1_98_0	224	2	226	L1_98	228	+		Chlorobium ferrooxidans (84205)	Polymorphic membrane protein, Chlamydia:Haemagluttinin:Filamentous haemagglutinin-like
L1_99_0	833	192	1025	L1_99	16224	+		root (1)	hypothetical protein
L1_99_1	149	1099	1248	L1_99	16224	+		root (1)	hypothetical protein
L1_99_2	716	1454	2170	L1_99	16224	-		Bacteria (2)	FIG00784310:
L1_99_3	2396	2692	5088	L1_99	16224	+		Chlorobium ferrooxidans (84205)	3'-to-5' exoribonuclease RNase R
L1_99_4	1352	5329	6681	L1_99	16224	-	4.1.99.3	Bacteria (2)	Deoxyribodipyrimidine photolyase, type II (EC 4.1.99.3)
L1_99_5	716	6678	7394	L1_99	16224	-	6.3.5.2	Pelodictyon phaeoclathratiforme (34090)	Glutamine amidotransferase class-I (EC 6.3.5.2)
L1_99_6	884	7642	8526	L1_99	16224	+		Chlorobium ferrooxidans (84205)	Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)
L1_99_7	110	8819	8929	L1_99	16224	+		root (1)	hypothetical protein
L1_99_8	875	9004	9879	L1_99	16224	+		Chlorobium ferrooxidans (84205)	Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)
L1_99_9	1655	9951	11606	L1_99	16224	+		Chlorobium ferrooxidans (84205)	Outer membrane autotransporter barrel
L1_99_10	896	11653	12549	L1_99	16224	+		Chlorobiaceae (191412)	Hydrolase, alpha/beta fold family
L1_99_11	305	12727	13032	L1_99	16224	+		Chlorobium ferrooxidans (84205)	hypothetical protein
L1_99_12	815	13061	13876	L1_99	16224	+		Marinilabilia salmonicolor (989)	Zn-dependent protease chaperone function PA4632
L1_99_13	875	13890	14765	L1_99	16224	+		Chlorobium ferrooxidans (84205)	Probable protease htpX homolog (EC 3.4.24.-)
L1_99_14	158	14936	15094	L1_99	16224	+		root (1)	hypothetical protein
L1_99_15	182	15367	15549	L1_99	16224	-		Chlorobium ferrooxidans (84205)	hypothetical protein
L1_96_0	812	3	815	L1_96	815	-		Bacillales (1385)	Mobile element protein
